nm	Abs
660.00	-0.011
659.80	-0.011
659.60	-0.012
659.40	-0.012
659.20	-0.011
659.00	-0.011
658.80	-0.011
658.60	-0.011
658.40	-0.011
658.20	-0.011
658.00	-0.012
657.80	-0.011
657.60	-0.011
657.40	-0.012
657.20	-0.011
657.00	-0.011
656.80	-0.011
656.60	-0.012
656.40	-0.011
656.20	-0.011
656.00	-0.011
655.80	-0.012
655.60	-0.010
655.40	-0.011
655.20	-0.011
655.00	-0.011
654.80	-0.011
654.60	-0.011
654.40	-0.011
654.20	-0.011
654.00	-0.011
653.80	-0.010
653.60	-0.012
653.40	-0.011
653.20	-0.010
653.00	-0.010
652.80	-0.010
652.60	-0.010
652.40	-0.011
652.20	-0.010
652.00	-0.011
651.80	-0.010
651.60	-0.010
651.40	-0.010
651.20	-0.010
651.00	-0.011
650.80	-0.010
650.60	-0.010
650.40	-0.010
650.20	-0.010
650.00	-0.009
649.80	-0.010
649.60	-0.010
649.40	-0.009
649.20	-0.009
649.00	-0.009
648.80	-0.010
648.60	-0.009
648.40	-0.010
648.20	-0.009
648.00	-0.009
647.80	-0.008
647.60	-0.009
647.40	-0.009
647.20	-0.008
647.00	-0.009
646.80	-0.008
646.60	-0.009
646.40	-0.008
646.20	-0.008
646.00	-0.008
645.80	-0.008
645.60	-0.008
645.40	-0.008
645.20	-0.009
645.00	-0.008
644.80	-0.008
644.60	-0.008
644.40	-0.007
644.20	-0.008
644.00	-0.006
643.80	-0.007
643.60	-0.006
643.40	-0.008
643.20	-0.008
643.00	-0.007
642.80	-0.006
642.60	-0.006
642.40	-0.007
642.20	-0.008
642.00	-0.006
641.80	-0.006
641.60	-0.006
641.40	-0.006
641.20	-0.006
641.00	-0.005
640.80	-0.006
640.60	-0.005
640.40	-0.005
640.20	-0.006
640.00	-0.005
639.80	-0.005
639.60	-0.005
639.40	-0.005
639.20	-0.004
639.00	-0.004
638.80	-0.005
638.60	-0.004
638.40	-0.003
638.20	-0.003
638.00	-0.003
637.80	-0.002
637.60	-0.002
637.40	-0.002
637.20	-0.002
637.00	-0.002
636.80	-0.002
636.60	-0.002
636.40	-0.001
636.20	-0.001
636.00	0.000
635.80	0.001
635.60	0.000
635.40	0.000
635.20	0.000
635.00	0.001
634.80	0.000
634.60	0.002
634.40	0.003
634.20	0.002
634.00	0.002
633.80	0.001
633.60	0.003
633.40	0.003
633.20	0.003
633.00	0.004
632.80	0.003
632.60	0.004
632.40	0.005
632.20	0.006
632.00	0.005
631.80	0.005
631.60	0.006
631.40	0.007
631.20	0.007
631.00	0.007
630.80	0.007
630.60	0.008
630.40	0.009
630.20	0.010
630.00	0.009
629.80	0.009
629.60	0.011
629.40	0.010
629.20	0.011
629.00	0.012
628.80	0.012
628.60	0.013
628.40	0.013
628.20	0.014
628.00	0.014
627.80	0.015
627.60	0.016
627.40	0.016
627.20	0.016
627.00	0.017
626.80	0.019
626.60	0.018
626.40	0.019
626.20	0.020
626.00	0.021
625.80	0.020
625.60	0.021
625.40	0.022
625.20	0.024
625.00	0.023
624.80	0.024
624.60	0.025
624.40	0.027
624.20	0.026
624.00	0.028
623.80	0.028
623.60	0.029
623.40	0.030
623.20	0.031
623.00	0.032
622.80	0.032
622.60	0.034
622.40	0.034
622.20	0.035
622.00	0.037
621.80	0.038
621.60	0.039
621.40	0.041
621.20	0.040
621.00	0.042
620.80	0.042
620.60	0.045
620.40	0.046
620.20	0.047
620.00	0.047
619.80	0.049
619.60	0.050
619.40	0.050
619.20	0.052
619.00	0.054
618.80	0.054
618.60	0.055
618.40	0.057
618.20	0.057
618.00	0.059
617.80	0.061
617.60	0.063
617.40	0.064
617.20	0.065
617.00	0.066
616.80	0.068
616.60	0.069
616.40	0.071
616.20	0.072
616.00	0.074
615.80	0.074
615.60	0.077
615.40	0.079
615.20	0.080
615.00	0.082
614.80	0.083
614.60	0.084
614.40	0.086
614.20	0.087
614.00	0.089
613.80	0.091
613.60	0.092
613.40	0.095
613.20	0.096
613.00	0.098
612.80	0.100
612.60	0.102
612.40	0.104
612.20	0.105
612.00	0.107
611.80	0.109
611.60	0.111
611.40	0.113
611.20	0.115
611.00	0.117
610.80	0.121
610.60	0.122
610.40	0.124
610.20	0.124
610.00	0.128
609.80	0.131
609.60	0.131
609.40	0.134
609.20	0.135
609.00	0.138
608.80	0.140
608.60	0.143
608.40	0.145
608.20	0.147
608.00	0.148
607.80	0.151
607.60	0.153
607.40	0.155
607.20	0.157
607.00	0.159
606.80	0.162
606.60	0.164
606.40	0.166
606.20	0.169
606.00	0.170
605.80	0.172
605.60	0.174
605.40	0.176
605.20	0.177
605.00	0.180
604.80	0.182
604.60	0.184
604.40	0.186
604.20	0.188
604.00	0.191
603.80	0.192
603.60	0.194
603.40	0.196
603.20	0.199
603.00	0.200
602.80	0.202
602.60	0.204
602.40	0.205
602.20	0.209
602.00	0.209
601.80	0.211
601.60	0.214
601.40	0.216
601.20	0.218
601.00	0.218
600.80	0.221
600.60	0.222
600.40	0.223
600.20	0.225
600.00	0.227
599.80	0.229
599.60	0.230
599.40	0.232
599.20	0.234
599.00	0.235
598.80	0.237
598.60	0.238
598.40	0.239
598.20	0.241
598.00	0.242
597.80	0.243
597.60	0.243
597.40	0.245
597.20	0.247
597.00	0.247
596.80	0.249
596.60	0.249
596.40	0.250
596.20	0.251
596.00	0.252
595.80	0.252
595.60	0.254
595.40	0.254
595.20	0.254
595.00	0.257
594.80	0.256
594.60	0.256
594.40	0.258
594.20	0.257
594.00	0.259
593.80	0.258
593.60	0.259
593.40	0.260
593.20	0.260
593.00	0.261
592.80	0.261
592.60	0.261
592.40	0.261
592.20	0.261
592.00	0.261
591.80	0.261
591.60	0.261
591.40	0.261
591.20	0.261
591.00	0.261
590.80	0.261
590.60	0.261
590.40	0.261
590.20	0.260
590.00	0.261
589.80	0.260
589.60	0.260
589.40	0.259
589.20	0.259
589.00	0.258
588.80	0.257
588.60	0.258
588.40	0.256
588.20	0.256
588.00	0.256
587.80	0.255
587.60	0.254
587.40	0.253
587.20	0.253
587.00	0.251
586.80	0.252
586.60	0.250
586.40	0.251
586.20	0.250
586.00	0.249
585.80	0.247
585.60	0.247
585.40	0.247
585.20	0.245
585.00	0.244
584.80	0.243
584.60	0.243
584.40	0.241
584.20	0.240
584.00	0.240
583.80	0.238
583.60	0.237
583.40	0.236
583.20	0.236
583.00	0.235
582.80	0.233
582.60	0.232
582.40	0.231
582.20	0.230
582.00	0.228
581.80	0.228
581.60	0.226
581.40	0.226
581.20	0.225
581.00	0.223
580.80	0.222
580.60	0.221
580.40	0.220
580.20	0.218
580.00	0.218
579.80	0.216
579.60	0.214
579.40	0.214
579.20	0.213
579.00	0.211
578.80	0.210
578.60	0.209
578.40	0.208
578.20	0.206
578.00	0.205
577.80	0.205
577.60	0.202
577.40	0.202
577.20	0.201
577.00	0.200
576.80	0.199
576.60	0.198
576.40	0.196
576.20	0.195
576.00	0.194
575.80	0.194
575.60	0.192
575.40	0.192
575.20	0.191
575.00	0.189
574.80	0.188
574.60	0.188
574.40	0.186
574.20	0.185
574.00	0.184
573.80	0.183
573.60	0.182
573.40	0.181
573.20	0.180
573.00	0.179
572.80	0.178
572.60	0.177
572.40	0.176
572.20	0.176
572.00	0.174
571.80	0.174
571.60	0.173
571.40	0.171
571.20	0.170
571.00	0.169
570.80	0.168
570.60	0.168
570.40	0.167
570.20	0.166
570.00	0.165
569.80	0.164
569.60	0.164
569.40	0.162
569.20	0.161
569.00	0.160
568.80	0.159
568.60	0.159
568.40	0.159
568.20	0.157
568.00	0.157
567.80	0.156
567.60	0.155
567.40	0.154
567.20	0.154
567.00	0.153
566.80	0.152
566.60	0.152
566.40	0.151
566.20	0.150
566.00	0.149
565.80	0.149
565.60	0.148
565.40	0.147
565.20	0.148
565.00	0.146
564.80	0.145
564.60	0.145
564.40	0.143
564.20	0.144
564.00	0.143
563.80	0.143
563.60	0.142
563.40	0.141
563.20	0.141
563.00	0.140
562.80	0.139
562.60	0.138
562.40	0.139
562.20	0.138
562.00	0.138
561.80	0.137
561.60	0.135
561.40	0.135
561.20	0.135
561.00	0.135
560.80	0.133
560.60	0.134
560.40	0.132
560.20	0.132
560.00	0.131
559.80	0.131
559.60	0.130
559.40	0.129
559.20	0.129
559.00	0.129
558.80	0.129
558.60	0.128
558.40	0.127
558.20	0.127
558.00	0.126
557.80	0.126
557.60	0.126
557.40	0.125
557.20	0.124
557.00	0.124
556.80	0.123
556.60	0.123
556.40	0.122
556.20	0.123
556.00	0.122
555.80	0.122
555.60	0.121
555.40	0.120
555.20	0.121
555.00	0.120
554.80	0.119
554.60	0.118
554.40	0.118
554.20	0.118
554.00	0.118
553.80	0.118
553.60	0.117
553.40	0.117
553.20	0.116
553.00	0.116
552.80	0.114
552.60	0.115
552.40	0.115
552.20	0.114
552.00	0.114
551.80	0.113
551.60	0.113
551.40	0.112
551.20	0.112
551.00	0.112
550.80	0.110
550.60	0.110
550.40	0.109
550.20	0.109
550.00	0.109
549.80	0.109
549.60	0.109
549.40	0.108
549.20	0.107
549.00	0.107
548.80	0.107
548.60	0.106
548.40	0.106
548.20	0.105
548.00	0.104
547.80	0.105
547.60	0.105
547.40	0.104
547.20	0.103
547.00	0.103
546.80	0.104
546.60	0.102
546.40	0.101
546.20	0.100
546.00	0.101
545.80	0.100
545.60	0.100
545.40	0.099
545.20	0.099
545.00	0.100
544.80	0.098
544.60	0.098
544.40	0.098
544.20	0.098
544.00	0.097
543.80	0.097
543.60	0.095
543.40	0.096
543.20	0.094
543.00	0.094
542.80	0.094
542.60	0.095
542.40	0.094
542.20	0.092
542.00	0.092
541.80	0.092
541.60	0.092
541.40	0.092
541.20	0.091
541.00	0.091
540.80	0.091
540.60	0.089
540.40	0.089
540.20	0.089
540.00	0.089
539.80	0.088
539.60	0.087
539.40	0.087
539.20	0.088
539.00	0.087
538.80	0.086
538.60	0.087
538.40	0.086
538.20	0.085
538.00	0.084
537.80	0.085
537.60	0.084
537.40	0.084
537.20	0.084
537.00	0.082
536.80	0.082
536.60	0.083
536.40	0.083
536.20	0.081
536.00	0.081
535.80	0.081
535.60	0.081
535.40	0.080
535.20	0.080
535.00	0.080
534.80	0.080
534.60	0.078
534.40	0.078
534.20	0.078
534.00	0.079
533.80	0.078
533.60	0.077
533.40	0.077
533.20	0.077
533.00	0.077
532.80	0.077
532.60	0.076
532.40	0.077
532.20	0.076
532.00	0.074
531.80	0.075
531.60	0.075
531.40	0.074
531.20	0.073
531.00	0.080
530.80	0.081
530.60	0.079
530.40	0.079
530.20	0.079
530.00	0.079
529.80	0.078
529.60	0.078
529.40	0.078
529.20	0.077
529.00	0.077
528.80	0.076
528.60	0.076
528.40	0.077
528.20	0.078
528.00	0.076
527.80	0.077
527.60	0.077
527.40	0.075
527.20	0.076
527.00	0.076
526.80	0.076
526.60	0.075
526.40	0.074
526.20	0.075
526.00	0.075
525.80	0.074
525.60	0.075
525.40	0.075
525.20	0.074
525.00	0.073
524.80	0.074
524.60	0.073
524.40	0.072
524.20	0.073
524.00	0.073
523.80	0.073
523.60	0.073
523.40	0.073
523.20	0.073
523.00	0.072
522.80	0.071
522.60	0.072
522.40	0.073
522.20	0.071
522.00	0.071
521.80	0.071
521.60	0.070
521.40	0.071
521.20	0.071
521.00	0.072
520.80	0.071
520.60	0.070
520.40	0.069
520.20	0.069
520.00	0.069
519.80	0.071
519.60	0.071
519.40	0.070
519.20	0.069
519.00	0.070
518.80	0.070
518.60	0.070
518.40	0.070
518.20	0.069
518.00	0.070
517.80	0.069
517.60	0.068
517.40	0.069
517.20	0.071
517.00	0.069
516.80	0.070
516.60	0.070
516.40	0.069
516.20	0.069
516.00	0.068
515.80	0.069
515.60	0.070
515.40	0.068
515.20	0.069
515.00	0.069
514.80	0.068
514.60	0.069
514.40	0.069
514.20	0.069
514.00	0.069
513.80	0.069
513.60	0.068
513.40	0.070
513.20	0.069
513.00	0.069
512.80	0.068
512.60	0.069
512.40	0.069
512.20	0.068
512.00	0.070
511.80	0.069
511.60	0.069
511.40	0.069
511.20	0.069
511.00	0.069
510.80	0.069
510.60	0.071
510.40	0.069
510.20	0.068
510.00	0.069
509.80	0.070
509.60	0.069
509.40	0.069
509.20	0.070
509.00	0.070
508.80	0.070
508.60	0.070
508.40	0.069
508.20	0.070
508.00	0.069
507.80	0.071
507.60	0.071
507.40	0.070
507.20	0.072
507.00	0.070
506.80	0.070
506.60	0.071
506.40	0.070
506.20	0.071
506.00	0.071
505.80	0.072
505.60	0.072
505.40	0.072
505.20	0.071
505.00	0.072
504.80	0.073
504.60	0.071
504.40	0.072
504.20	0.072
504.00	0.073
503.80	0.073
503.60	0.073
503.40	0.074
503.20	0.073
503.00	0.074
502.80	0.074
502.60	0.073
502.40	0.074
502.20	0.074
502.00	0.076
501.80	0.075
501.60	0.074
501.40	0.076
501.20	0.075
501.00	0.074
500.80	0.074
500.60	0.076
500.40	0.076
500.20	0.075
500.00	0.076
499.80	0.077
499.60	0.077
499.40	0.076
499.20	0.078
499.00	0.078
498.80	0.078
498.60	0.078
498.40	0.078
498.20	0.079
498.00	0.079
497.80	0.078
497.60	0.079
497.40	0.080
497.20	0.081
497.00	0.079
496.80	0.079
496.60	0.079
496.40	0.081
496.20	0.081
496.00	0.081
495.80	0.082
495.60	0.081
495.40	0.082
495.20	0.083
495.00	0.083
494.80	0.083
494.60	0.083
494.40	0.084
494.20	0.084
494.00	0.084
493.80	0.084
493.60	0.084
493.40	0.085
493.20	0.085
493.00	0.085
492.80	0.085
492.60	0.086
492.40	0.086
492.20	0.088
492.00	0.088
491.80	0.087
491.60	0.088
491.40	0.088
491.20	0.088
491.00	0.089
490.80	0.089
490.60	0.089
490.40	0.088
490.20	0.089
490.00	0.089
489.80	0.091
489.60	0.092
489.40	0.092
489.20	0.092
489.00	0.092
488.80	0.093
488.60	0.093
488.40	0.094
488.20	0.093
488.00	0.093
487.80	0.095
487.60	0.094
487.40	0.094
487.20	0.095
487.00	0.096
486.80	0.096
486.60	0.096
486.40	0.097
486.20	0.097
486.00	0.099
485.80	0.097
485.60	0.098
485.40	0.099
485.20	0.098
485.00	0.099
484.80	0.098
484.60	0.100
484.40	0.100
484.20	0.099
484.00	0.101
483.80	0.101
483.60	0.103
483.40	0.103
483.20	0.101
483.00	0.103
482.80	0.103
482.60	0.102
482.40	0.105
482.20	0.105
482.00	0.104
481.80	0.105
481.60	0.105
481.40	0.105
481.20	0.107
481.00	0.107
480.80	0.107
480.60	0.106
480.40	0.107
480.20	0.109
480.00	0.108
479.80	0.108
479.60	0.110
479.40	0.111
479.20	0.110
479.00	0.110
478.80	0.112
478.60	0.111
478.40	0.111
478.20	0.112
478.00	0.113
477.80	0.114
477.60	0.114
477.40	0.114
477.20	0.114
477.00	0.114
476.80	0.116
476.60	0.115
476.40	0.116
476.20	0.117
476.00	0.116
475.80	0.117
475.60	0.117
475.40	0.116
475.20	0.119
475.00	0.117
474.80	0.119
474.60	0.118
474.40	0.119
474.20	0.121
474.00	0.121
473.80	0.121
473.60	0.121
473.40	0.120
473.20	0.122
473.00	0.123
472.80	0.124
472.60	0.123
472.40	0.124
472.20	0.125
472.00	0.123
471.80	0.126
471.60	0.126
471.40	0.126
471.20	0.127
471.00	0.128
470.80	0.127
470.60	0.128
470.40	0.128
470.20	0.127
470.00	0.128
469.80	0.131
469.60	0.129
469.40	0.131
469.20	0.131
469.00	0.131
468.80	0.130
468.60	0.132
468.40	0.132
468.20	0.131
468.00	0.133
467.80	0.133
467.60	0.136
467.40	0.133
467.20	0.134
467.00	0.135
466.80	0.136
466.60	0.136
466.40	0.136
466.20	0.136
466.00	0.137
465.80	0.136
465.60	0.137
465.40	0.137
465.20	0.138
465.00	0.137
464.80	0.137
464.60	0.139
464.40	0.139
464.20	0.141
464.00	0.141
463.80	0.142
463.60	0.141
463.40	0.141
463.20	0.142
463.00	0.142
462.80	0.143
462.60	0.143
462.40	0.145
462.20	0.144
462.00	0.143
461.80	0.143
461.60	0.145
461.40	0.144
461.20	0.146
461.00	0.146
460.80	0.145
460.60	0.147
460.40	0.148
460.20	0.147
460.00	0.149
459.80	0.150
459.60	0.147
459.40	0.150
459.20	0.150
459.00	0.148
458.80	0.151
458.60	0.150
458.40	0.151
458.20	0.150
458.00	0.151
457.80	0.151
457.60	0.152
457.40	0.152
457.20	0.153
457.00	0.152
456.80	0.152
456.60	0.151
456.40	0.153
456.20	0.153
456.00	0.154
455.80	0.155
455.60	0.154
455.40	0.152
455.20	0.153
455.00	0.156
454.80	0.155
454.60	0.156
454.40	0.155
454.20	0.155
454.00	0.155
453.80	0.157
453.60	0.157
453.40	0.157
453.20	0.158
453.00	0.158
452.80	0.157
452.60	0.158
452.40	0.157
452.20	0.157
452.00	0.159
451.80	0.157
451.60	0.159
451.40	0.160
451.20	0.159
451.00	0.162
450.80	0.159
450.60	0.160
450.40	0.162
450.20	0.160
450.00	0.162
449.80	0.161
449.60	0.160
449.40	0.160
449.20	0.160
449.00	0.162
448.80	0.162
448.60	0.163
448.40	0.159
448.20	0.162
448.00	0.163
447.80	0.161
447.60	0.160
447.40	0.162
447.20	0.164
447.00	0.161
446.80	0.162
446.60	0.164
446.40	0.162
446.20	0.163
446.00	0.162
445.80	0.164
445.60	0.165
445.40	0.163
445.20	0.164
445.00	0.165
444.80	0.163
444.60	0.163
444.40	0.163
444.20	0.166
444.00	0.164
443.80	0.162
443.60	0.164
443.40	0.164
443.20	0.163
443.00	0.164
442.80	0.163
442.60	0.165
442.40	0.163
442.20	0.165
442.00	0.165
441.80	0.164
441.60	0.164
441.40	0.163
441.20	0.162
441.00	0.164
440.80	0.163
440.60	0.164
440.40	0.163
440.20	0.164
440.00	0.166
439.80	0.164
439.60	0.164
439.40	0.164
439.20	0.165
439.00	0.164
438.80	0.165
438.60	0.163
438.40	0.163
438.20	0.165
438.00	0.163
437.80	0.165
437.60	0.165
437.40	0.165
437.20	0.165
437.00	0.164
436.80	0.164
436.60	0.164
436.40	0.163
436.20	0.163
436.00	0.165
435.80	0.164
435.60	0.164
435.40	0.164
435.20	0.162
435.00	0.163
434.80	0.164
434.60	0.164
434.40	0.162
434.20	0.161
434.00	0.163
433.80	0.162
433.60	0.162
433.40	0.163
433.20	0.162
433.00	0.163
432.80	0.161
432.60	0.164
432.40	0.161
432.20	0.163
432.00	0.162
431.80	0.163
431.60	0.162
431.40	0.161
431.20	0.163
431.00	0.162
430.80	0.160
430.60	0.160
430.40	0.161
430.20	0.159
430.00	0.161
429.80	0.158
429.60	0.157
429.40	0.160
429.20	0.159
429.00	0.160
428.80	0.159
428.60	0.160
428.40	0.158
428.20	0.159
428.00	0.158
427.80	0.157
427.60	0.158
427.40	0.157
427.20	0.156
427.00	0.156
426.80	0.157
426.60	0.157
426.40	0.157
426.20	0.155
426.00	0.156
425.80	0.154
425.60	0.157
425.40	0.156
425.20	0.152
425.00	0.151
424.80	0.153
424.60	0.152
424.40	0.154
424.20	0.152
424.00	0.153
423.80	0.153
423.60	0.151
423.40	0.152
423.20	0.152
423.00	0.151
422.80	0.151
422.60	0.151
422.40	0.152
422.20	0.151
422.00	0.142
421.80	0.142
421.60	0.142
421.40	0.142
421.20	0.141
421.00	0.140
420.80	0.141
420.60	0.139
420.40	0.141
420.20	0.140
420.00	0.141
419.80	0.140
419.60	0.138
419.40	0.139
419.20	0.139
419.00	0.136
418.80	0.139
418.60	0.137
418.40	0.136
418.20	0.136
418.00	0.135
417.80	0.136
417.60	0.135
417.40	0.134
417.20	0.135
417.00	0.134
416.80	0.133
416.60	0.136
416.40	0.134
416.20	0.134
416.00	0.134
415.80	0.133
415.60	0.132
415.40	0.133
415.20	0.132
415.00	0.132
414.80	0.131
414.60	0.132
414.40	0.130
414.20	0.131
414.00	0.132
413.80	0.127
413.60	0.129
413.40	0.127
413.20	0.128
413.00	0.127
412.80	0.130
412.60	0.127
412.40	0.127
412.20	0.128
412.00	0.128
411.80	0.125
411.60	0.126
411.40	0.125
411.20	0.125
411.00	0.123
410.80	0.124
410.60	0.124
410.40	0.123
410.20	0.124
410.00	0.123
409.80	0.123
409.60	0.123
409.40	0.124
409.20	0.121
409.00	0.123
408.80	0.122
408.60	0.122
408.40	0.119
408.20	0.120
408.00	0.120
407.80	0.119
407.60	0.118
407.40	0.120
407.20	0.119
407.00	0.119
406.80	0.119
406.60	0.117
406.40	0.117
406.20	0.119
406.00	0.118
405.80	0.116
405.60	0.118
405.40	0.118
405.20	0.116
405.00	0.117
404.80	0.117
404.60	0.117
404.40	0.115
404.20	0.114
404.00	0.112
403.80	0.114
403.60	0.115
403.40	0.114
403.20	0.113
403.00	0.114
402.80	0.112
402.60	0.113
402.40	0.112
402.20	0.111
402.00	0.113
401.80	0.112
401.60	0.111
401.40	0.111
401.20	0.110
401.00	0.110
400.80	0.108
400.60	0.110
400.40	0.109
400.20	0.111
400.00	0.109
