nm	Abs
676.20	-0.012
676.00	-0.012
675.80	-0.012
675.60	-0.012
675.40	-0.012
675.20	-0.013
675.00	-0.012
674.80	-0.012
674.60	-0.012
674.40	-0.013
674.20	-0.012
674.00	-0.012
673.80	-0.012
673.60	-0.012
673.40	-0.012
673.20	-0.013
673.00	-0.012
672.80	-0.012
672.60	-0.012
672.40	-0.012
672.20	-0.012
672.00	-0.012
671.80	-0.012
671.60	-0.012
671.40	-0.012
671.20	-0.012
671.00	-0.012
670.80	-0.012
670.60	-0.012
670.40	-0.011
670.20	-0.012
670.00	-0.011
669.80	-0.012
669.60	-0.012
669.40	-0.012
669.20	-0.012
669.00	-0.012
668.80	-0.011
668.60	-0.011
668.40	-0.012
668.20	-0.012
668.00	-0.011
667.80	-0.012
667.60	-0.012
667.40	-0.011
667.20	-0.011
667.00	-0.012
666.80	-0.012
666.60	-0.012
666.40	-0.011
666.20	-0.012
666.00	-0.012
665.80	-0.011
665.60	-0.012
665.40	-0.011
665.20	-0.012
665.00	-0.011
664.80	-0.011
664.60	-0.011
664.40	-0.012
664.20	-0.012
664.00	-0.011
663.80	-0.011
663.60	-0.011
663.40	-0.011
663.20	-0.011
663.00	-0.011
662.80	-0.011
662.60	-0.011
662.40	-0.011
662.20	-0.011
662.00	-0.011
661.80	-0.011
661.60	-0.011
661.40	-0.011
661.20	-0.011
661.00	-0.010
660.80	-0.011
660.60	-0.010
660.40	-0.011
660.20	-0.011
660.00	-0.011
659.80	-0.011
659.60	-0.012
659.40	-0.011
659.20	-0.011
659.00	-0.010
658.80	-0.010
658.60	-0.010
658.40	-0.011
658.20	-0.010
658.00	-0.010
657.80	-0.009
657.60	-0.011
657.40	-0.010
657.20	-0.010
657.00	-0.009
656.80	-0.009
656.60	-0.009
656.40	-0.010
656.20	-0.010
656.00	-0.009
655.80	-0.009
655.60	-0.009
655.40	-0.010
655.20	-0.008
655.00	-0.009
654.80	-0.008
654.60	-0.009
654.40	-0.009
654.20	-0.009
654.00	-0.008
653.80	-0.008
653.60	-0.009
653.40	-0.009
653.20	-0.008
653.00	-0.008
652.80	-0.008
652.60	-0.008
652.40	-0.009
652.20	-0.007
652.00	-0.009
651.80	-0.007
651.60	-0.008
651.40	-0.006
651.20	-0.007
651.00	-0.007
650.80	-0.007
650.60	-0.007
650.40	-0.007
650.20	-0.007
650.00	-0.006
649.80	-0.007
649.60	-0.007
649.40	-0.006
649.20	-0.006
649.00	-0.006
648.80	-0.006
648.60	-0.006
648.40	-0.006
648.20	-0.006
648.00	-0.006
647.80	-0.005
647.60	-0.005
647.40	-0.004
647.20	-0.004
647.00	-0.005
646.80	-0.004
646.60	-0.004
646.40	-0.004
646.20	-0.004
646.00	-0.003
645.80	-0.004
645.60	-0.004
645.40	-0.002
645.20	-0.004
645.00	-0.003
644.80	-0.003
644.60	-0.002
644.40	-0.002
644.20	-0.002
644.00	-0.001
643.80	-0.002
643.60	-0.002
643.40	-0.001
643.20	-0.001
643.00	-0.001
642.80	0.001
642.60	0.000
642.40	0.000
642.20	0.000
642.00	0.001
641.80	0.001
641.60	0.001
641.40	0.001
641.20	0.002
641.00	0.002
640.80	0.002
640.60	0.004
640.40	0.004
640.20	0.004
640.00	0.004
639.80	0.004
639.60	0.005
639.40	0.004
639.20	0.005
639.00	0.006
638.80	0.006
638.60	0.006
638.40	0.007
638.20	0.008
638.00	0.008
637.80	0.009
637.60	0.008
637.40	0.010
637.20	0.010
637.00	0.010
636.80	0.011
636.60	0.011
636.40	0.012
636.20	0.012
636.00	0.013
635.80	0.014
635.60	0.014
635.40	0.014
635.20	0.015
635.00	0.015
634.80	0.015
634.60	0.016
634.40	0.018
634.20	0.018
634.00	0.019
633.80	0.018
633.60	0.020
633.40	0.021
633.20	0.022
633.00	0.022
632.80	0.022
632.60	0.023
632.40	0.024
632.20	0.025
632.00	0.025
631.80	0.026
631.60	0.027
631.40	0.028
631.20	0.029
631.00	0.030
630.80	0.030
630.60	0.031
630.40	0.033
630.20	0.035
630.00	0.034
629.80	0.035
629.60	0.037
629.40	0.037
629.20	0.039
629.00	0.040
628.80	0.041
628.60	0.041
628.40	0.043
628.20	0.044
628.00	0.045
627.80	0.046
627.60	0.048
627.40	0.049
627.20	0.050
627.00	0.051
626.80	0.053
626.60	0.054
626.40	0.055
626.20	0.057
626.00	0.058
625.80	0.059
625.60	0.060
625.40	0.062
625.20	0.064
625.00	0.066
624.80	0.067
624.60	0.068
624.40	0.070
624.20	0.072
624.00	0.073
623.80	0.075
623.60	0.077
623.40	0.079
623.20	0.080
623.00	0.082
622.80	0.084
622.60	0.087
622.40	0.087
622.20	0.090
622.00	0.092
621.80	0.094
621.60	0.096
621.40	0.099
621.20	0.100
621.00	0.103
620.80	0.105
620.60	0.108
620.40	0.111
620.20	0.113
620.00	0.115
619.80	0.118
619.60	0.121
619.40	0.123
619.20	0.126
619.00	0.128
618.80	0.131
618.60	0.133
618.40	0.136
618.20	0.139
618.00	0.141
617.80	0.145
617.60	0.147
617.40	0.149
617.20	0.152
617.00	0.156
616.80	0.160
616.60	0.162
616.40	0.166
616.20	0.168
616.00	0.172
615.80	0.175
615.60	0.178
615.40	0.182
615.20	0.184
615.00	0.188
614.80	0.191
614.60	0.194
614.40	0.198
614.20	0.201
614.00	0.205
613.80	0.208
613.60	0.212
613.40	0.216
613.20	0.220
613.00	0.223
612.80	0.228
612.60	0.232
612.40	0.235
612.20	0.240
612.00	0.244
611.80	0.248
611.60	0.253
611.40	0.256
611.20	0.261
611.00	0.265
610.80	0.271
610.60	0.274
610.40	0.279
610.20	0.283
610.00	0.287
609.80	0.293
609.60	0.296
609.40	0.301
609.20	0.305
609.00	0.310
608.80	0.314
608.60	0.320
608.40	0.324
608.20	0.329
608.00	0.332
607.80	0.337
607.60	0.342
607.40	0.346
607.20	0.352
607.00	0.356
606.80	0.361
606.60	0.365
606.40	0.369
606.20	0.374
606.00	0.378
605.80	0.383
605.60	0.388
605.40	0.392
605.20	0.396
605.00	0.401
604.80	0.406
604.60	0.410
604.40	0.415
604.20	0.418
604.00	0.422
603.80	0.427
603.60	0.432
603.40	0.437
603.20	0.441
603.00	0.444
602.80	0.449
602.60	0.453
602.40	0.459
602.20	0.463
602.00	0.466
601.80	0.472
601.60	0.475
601.40	0.479
601.20	0.483
601.00	0.488
600.80	0.491
600.60	0.495
600.40	0.500
600.20	0.504
600.00	0.507
599.80	0.510
599.60	0.514
599.40	0.518
599.20	0.520
599.00	0.524
598.80	0.527
598.60	0.529
598.40	0.533
598.20	0.537
598.00	0.539
597.80	0.542
597.60	0.544
597.40	0.546
597.20	0.550
597.00	0.552
596.80	0.555
596.60	0.556
596.40	0.559
596.20	0.561
596.00	0.563
595.80	0.566
595.60	0.568
595.40	0.569
595.20	0.570
595.00	0.572
594.80	0.573
594.60	0.574
594.40	0.576
594.20	0.577
594.00	0.579
593.80	0.580
593.60	0.581
593.40	0.581
593.20	0.582
593.00	0.583
592.80	0.584
592.60	0.585
592.40	0.585
592.20	0.586
592.00	0.586
591.80	0.587
591.60	0.586
591.40	0.586
591.20	0.586
591.00	0.586
590.80	0.584
590.60	0.586
590.40	0.585
590.20	0.585
590.00	0.583
589.80	0.584
589.60	0.584
589.40	0.582
589.20	0.582
589.00	0.581
588.80	0.579
588.60	0.579
588.40	0.577
588.20	0.577
588.00	0.576
587.80	0.574
587.60	0.573
587.40	0.571
587.20	0.571
587.00	0.568
586.80	0.568
586.60	0.565
586.40	0.564
586.20	0.562
586.00	0.561
585.80	0.559
585.60	0.557
585.40	0.556
585.20	0.553
585.00	0.551
584.80	0.549
584.60	0.548
584.40	0.546
584.20	0.543
584.00	0.542
583.80	0.539
583.60	0.537
583.40	0.534
583.20	0.533
583.00	0.530
582.80	0.527
582.60	0.525
582.40	0.523
582.20	0.521
582.00	0.519
581.80	0.516
581.60	0.514
581.40	0.511
581.20	0.508
581.00	0.506
580.80	0.504
580.60	0.501
580.40	0.499
580.20	0.495
580.00	0.495
579.80	0.492
579.60	0.489
579.40	0.487
579.20	0.484
579.00	0.480
578.80	0.479
578.60	0.477
578.40	0.474
578.20	0.471
578.00	0.470
577.80	0.466
577.60	0.463
577.40	0.462
577.20	0.459
577.00	0.456
576.80	0.454
576.60	0.453
576.40	0.449
576.20	0.446
576.00	0.443
575.80	0.443
575.60	0.440
575.40	0.438
575.20	0.435
575.00	0.432
574.80	0.431
574.60	0.429
574.40	0.426
574.20	0.424
574.00	0.422
573.80	0.420
573.60	0.418
573.40	0.415
573.20	0.413
573.00	0.411
572.80	0.409
572.60	0.406
572.40	0.404
572.20	0.402
572.00	0.399
571.80	0.399
571.60	0.396
571.40	0.394
571.20	0.392
571.00	0.389
570.80	0.387
570.60	0.385
570.40	0.383
570.20	0.382
570.00	0.379
569.80	0.377
569.60	0.376
569.40	0.374
569.20	0.371
569.00	0.369
568.80	0.367
568.60	0.366
568.40	0.365
568.20	0.362
568.00	0.360
567.80	0.359
567.60	0.357
567.40	0.356
567.20	0.355
567.00	0.354
566.80	0.352
566.60	0.350
566.40	0.348
566.20	0.346
566.00	0.345
565.80	0.343
565.60	0.342
565.40	0.340
565.20	0.339
565.00	0.338
564.80	0.336
564.60	0.335
564.40	0.333
564.20	0.333
564.00	0.331
563.80	0.329
563.60	0.328
563.40	0.326
563.20	0.325
563.00	0.324
562.80	0.322
562.60	0.320
562.40	0.319
562.20	0.318
562.00	0.317
561.80	0.317
561.60	0.314
561.40	0.313
561.20	0.313
561.00	0.312
560.80	0.309
560.60	0.308
560.40	0.307
560.20	0.306
560.00	0.304
559.80	0.303
559.60	0.302
559.40	0.301
559.20	0.299
559.00	0.299
558.80	0.298
558.60	0.297
558.40	0.295
558.20	0.294
558.00	0.293
557.80	0.291
557.60	0.291
557.40	0.290
557.20	0.288
557.00	0.287
556.80	0.286
556.60	0.285
556.40	0.284
556.20	0.283
556.00	0.283
555.80	0.281
555.60	0.281
555.40	0.279
555.20	0.279
555.00	0.277
554.80	0.275
554.60	0.274
554.40	0.274
554.20	0.273
554.00	0.272
553.80	0.271
553.60	0.270
553.40	0.269
553.20	0.268
553.00	0.267
552.80	0.266
552.60	0.266
552.40	0.264
552.20	0.264
552.00	0.262
551.80	0.261
551.60	0.260
551.40	0.259
551.20	0.257
551.00	0.257
550.80	0.256
550.60	0.254
550.40	0.253
550.20	0.252
550.00	0.252
549.80	0.250
549.60	0.248
549.40	0.248
549.20	0.247
549.00	0.246
548.80	0.245
548.60	0.244
548.40	0.243
548.20	0.242
548.00	0.241
547.80	0.241
547.60	0.241
547.40	0.239
547.20	0.237
547.00	0.236
546.80	0.236
546.60	0.234
546.40	0.233
546.20	0.232
546.00	0.232
545.80	0.230
545.60	0.229
545.40	0.228
545.20	0.227
545.00	0.226
544.80	0.226
544.60	0.224
544.40	0.224
544.20	0.222
544.00	0.221
543.80	0.220
543.60	0.218
543.40	0.219
543.20	0.217
543.00	0.216
542.80	0.214
542.60	0.214
542.40	0.213
542.20	0.211
542.00	0.211
541.80	0.210
541.60	0.209
541.40	0.208
541.20	0.207
541.00	0.206
540.80	0.205
540.60	0.204
540.40	0.202
540.20	0.202
540.00	0.202
539.80	0.201
539.60	0.199
539.40	0.197
539.20	0.198
539.00	0.196
538.80	0.195
538.60	0.194
538.40	0.194
538.20	0.191
538.00	0.191
537.80	0.191
537.60	0.190
537.40	0.189
537.20	0.188
537.00	0.186
536.80	0.184
536.60	0.185
536.40	0.184
536.20	0.182
536.00	0.182
535.80	0.182
535.60	0.180
535.40	0.179
535.20	0.178
535.00	0.177
534.80	0.177
534.60	0.175
534.40	0.174
534.20	0.174
534.00	0.172
533.80	0.171
533.60	0.171
533.40	0.170
533.20	0.169
533.00	0.169
532.80	0.168
532.60	0.167
532.40	0.166
532.20	0.165
532.00	0.163
531.80	0.163
531.60	0.162
531.40	0.161
531.20	0.160
531.00	0.165
530.80	0.165
530.60	0.162
530.40	0.162
530.20	0.163
530.00	0.161
529.80	0.160
529.60	0.160
529.40	0.159
529.20	0.158
529.00	0.156
528.80	0.156
528.60	0.156
528.40	0.155
528.20	0.156
528.00	0.153
527.80	0.154
527.60	0.152
527.40	0.151
527.20	0.150
527.00	0.150
526.80	0.150
526.60	0.148
526.40	0.148
526.20	0.147
526.00	0.145
525.80	0.145
525.60	0.145
525.40	0.145
525.20	0.143
525.00	0.143
524.80	0.143
524.60	0.141
524.40	0.140
524.20	0.139
524.00	0.139
523.80	0.138
523.60	0.138
523.40	0.138
523.20	0.136
523.00	0.136
522.80	0.136
522.60	0.134
522.40	0.134
522.20	0.133
522.00	0.132
521.80	0.132
521.60	0.130
521.40	0.130
521.20	0.130
521.00	0.131
520.80	0.129
520.60	0.128
520.40	0.127
520.20	0.126
520.00	0.124
519.80	0.126
519.60	0.125
519.40	0.124
519.20	0.125
519.00	0.124
518.80	0.122
518.60	0.121
518.40	0.121
518.20	0.120
518.00	0.120
517.80	0.119
517.60	0.118
517.40	0.118
517.20	0.118
517.00	0.117
516.80	0.118
516.60	0.118
516.40	0.114
516.20	0.115
516.00	0.115
515.80	0.114
515.60	0.115
515.40	0.113
515.20	0.113
515.00	0.112
514.80	0.112
514.60	0.112
514.40	0.112
514.20	0.111
514.00	0.110
513.80	0.111
513.60	0.109
513.40	0.109
513.20	0.108
513.00	0.107
512.80	0.106
512.60	0.107
512.40	0.107
512.20	0.106
512.00	0.106
511.80	0.105
511.60	0.105
511.40	0.104
511.20	0.104
511.00	0.103
510.80	0.102
510.60	0.104
510.40	0.101
510.20	0.101
510.00	0.101
509.80	0.100
509.60	0.100
509.40	0.099
509.20	0.099
509.00	0.099
508.80	0.098
508.60	0.098
508.40	0.097
508.20	0.096
508.00	0.097
507.80	0.097
507.60	0.096
507.40	0.095
507.20	0.095
507.00	0.095
506.80	0.093
506.60	0.094
506.40	0.093
506.20	0.093
506.00	0.093
505.80	0.092
505.60	0.092
505.40	0.092
505.20	0.092
505.00	0.092
504.80	0.090
504.60	0.090
504.40	0.090
504.20	0.089
504.00	0.089
503.80	0.089
503.60	0.090
503.40	0.089
503.20	0.089
503.00	0.088
502.80	0.088
502.60	0.088
502.40	0.087
502.20	0.087
502.00	0.087
501.80	0.087
501.60	0.086
501.40	0.086
501.20	0.085
501.00	0.084
500.80	0.085
500.60	0.086
500.40	0.085
500.20	0.084
500.00	0.084
499.80	0.083
499.60	0.083
499.40	0.082
499.20	0.083
499.00	0.083
498.80	0.083
498.60	0.081
498.40	0.083
498.20	0.081
498.00	0.082
497.80	0.080
497.60	0.080
497.40	0.080
497.20	0.081
497.00	0.080
496.80	0.081
496.60	0.078
496.40	0.079
496.20	0.079
496.00	0.079
495.80	0.080
495.60	0.079
495.40	0.078
495.20	0.078
495.00	0.078
494.80	0.077
494.60	0.078
494.40	0.078
494.20	0.076
494.00	0.078
493.80	0.078
493.60	0.075
493.40	0.077
493.20	0.076
493.00	0.076
492.80	0.076
492.60	0.076
492.40	0.076
492.20	0.075
492.00	0.076
491.80	0.075
491.60	0.075
491.40	0.075
491.20	0.074
491.00	0.073
490.80	0.074
490.60	0.074
490.40	0.074
490.20	0.073
490.00	0.073
489.80	0.074
489.60	0.073
489.40	0.074
489.20	0.073
489.00	0.073
488.80	0.073
488.60	0.072
488.40	0.073
488.20	0.073
488.00	0.072
487.80	0.072
487.60	0.071
487.40	0.072
487.20	0.072
487.00	0.071
486.80	0.071
486.60	0.072
486.40	0.072
486.20	0.071
486.00	0.071
485.80	0.071
485.60	0.070
485.40	0.071
485.20	0.071
485.00	0.070
484.80	0.069
484.60	0.071
484.40	0.070
484.20	0.070
484.00	0.071
483.80	0.069
483.60	0.071
483.40	0.069
483.20	0.069
483.00	0.070
482.80	0.070
482.60	0.068
482.40	0.070
482.20	0.070
482.00	0.067
481.80	0.068
481.60	0.067
481.40	0.069
481.20	0.067
481.00	0.069
480.80	0.067
480.60	0.068
480.40	0.067
480.20	0.068
480.00	0.069
479.80	0.068
479.60	0.068
479.40	0.069
479.20	0.068
479.00	0.068
478.80	0.069
478.60	0.068
478.40	0.067
478.20	0.069
478.00	0.067
477.80	0.068
477.60	0.068
477.40	0.069
477.20	0.068
477.00	0.068
476.80	0.067
476.60	0.068
476.40	0.066
476.20	0.068
476.00	0.068
475.80	0.067
475.60	0.067
475.40	0.065
475.20	0.068
475.00	0.066
474.80	0.067
474.60	0.066
474.40	0.066
474.20	0.067
474.00	0.066
473.80	0.068
473.60	0.066
473.40	0.066
473.20	0.066
473.00	0.067
472.80	0.067
472.60	0.066
472.40	0.065
472.20	0.067
472.00	0.066
471.80	0.068
471.60	0.066
471.40	0.067
471.20	0.067
471.00	0.067
470.80	0.065
470.60	0.066
470.40	0.065
470.20	0.065
470.00	0.065
469.80	0.067
469.60	0.065
469.40	0.066
469.20	0.067
469.00	0.066
468.80	0.065
468.60	0.066
468.40	0.065
468.20	0.066
468.00	0.066
467.80	0.068
467.60	0.066
467.40	0.065
467.20	0.065
467.00	0.066
466.80	0.067
466.60	0.065
466.40	0.066
466.20	0.065
466.00	0.066
465.80	0.065
465.60	0.064
465.40	0.064
465.20	0.065
465.00	0.065
464.80	0.063
464.60	0.066
464.40	0.066
464.20	0.065
464.00	0.066
463.80	0.064
463.60	0.066
463.40	0.065
463.20	0.067
463.00	0.064
462.80	0.065
462.60	0.065
462.40	0.065
462.20	0.065
462.00	0.065
461.80	0.064
461.60	0.064
461.40	0.065
461.20	0.066
461.00	0.065
460.80	0.065
460.60	0.066
460.40	0.065
460.20	0.064
460.00	0.066
459.80	0.065
459.60	0.063
459.40	0.065
459.20	0.064
459.00	0.064
458.80	0.066
458.60	0.064
458.40	0.066
458.20	0.068
458.00	0.063
457.80	0.068
457.60	0.063
457.40	0.066
457.20	0.064
457.00	0.064
456.80	0.065
456.60	0.064
456.40	0.064
456.20	0.065
456.00	0.064
455.80	0.065
455.60	0.065
455.40	0.065
455.20	0.064
455.00	0.066
454.80	0.066
454.60	0.065
454.40	0.064
454.20	0.065
454.00	0.064
453.80	0.065
453.60	0.065
453.40	0.066
453.20	0.066
453.00	0.065
452.80	0.064
452.60	0.064
452.40	0.063
452.20	0.065
452.00	0.065
451.80	0.064
451.60	0.063
451.40	0.066
451.20	0.065
451.00	0.066
450.80	0.062
450.60	0.064
450.40	0.065
450.20	0.064
450.00	0.064
449.80	0.063
449.60	0.063
449.40	0.065
449.20	0.064
449.00	0.063
448.80	0.066
448.60	0.062
448.40	0.063
448.20	0.065
448.00	0.065
447.80	0.064
447.60	0.062
447.40	0.063
447.20	0.063
447.00	0.062
446.80	0.062
446.60	0.062
446.40	0.062
446.20	0.065
446.00	0.061
445.80	0.064
445.60	0.063
445.40	0.063
445.20	0.062
445.00	0.065
444.80	0.062
444.60	0.062
444.40	0.063
444.20	0.063
444.00	0.063
443.80	0.062
443.60	0.063
443.40	0.062
443.20	0.061
443.00	0.063
442.80	0.062
442.60	0.061
442.40	0.062
442.20	0.062
442.00	0.063
441.80	0.061
441.60	0.062
441.40	0.061
441.20	0.061
441.00	0.060
440.80	0.061
440.60	0.062
440.40	0.062
440.20	0.061
440.00	0.062
439.80	0.061
439.60	0.058
439.40	0.061
439.20	0.061
439.00	0.062
438.80	0.061
438.60	0.059
438.40	0.058
438.20	0.061
438.00	0.059
437.80	0.059
437.60	0.060
437.40	0.061
437.20	0.059
437.00	0.061
436.80	0.060
436.60	0.059
436.40	0.062
436.20	0.059
436.00	0.062
435.80	0.061
435.60	0.060
435.40	0.059
435.20	0.059
435.00	0.058
434.80	0.060
434.60	0.061
434.40	0.059
434.20	0.058
434.00	0.060
433.80	0.058
433.60	0.059
433.40	0.058
433.20	0.059
433.00	0.058
432.80	0.059
432.60	0.058
432.40	0.059
432.20	0.057
432.00	0.057
431.80	0.058
431.60	0.059
431.40	0.057
431.20	0.058
431.00	0.055
430.80	0.058
430.60	0.056
430.40	0.060
430.20	0.057
430.00	0.057
429.80	0.056
429.60	0.057
429.40	0.058
429.20	0.057
429.00	0.056
428.80	0.056
428.60	0.057
428.40	0.059
428.20	0.056
428.00	0.058
427.80	0.055
427.60	0.056
427.40	0.053
427.20	0.056
427.00	0.055
426.80	0.056
426.60	0.054
426.40	0.055
426.20	0.056
426.00	0.054
425.80	0.054
425.60	0.055
425.40	0.055
425.20	0.054
425.00	0.053
424.80	0.055
424.60	0.055
424.40	0.054
424.20	0.056
424.00	0.055
423.80	0.052
423.60	0.054
423.40	0.053
423.20	0.054
423.00	0.053
422.80	0.054
422.60	0.053
422.40	0.055
422.20	0.054
422.00	0.046
421.80	0.046
421.60	0.045
421.40	0.046
421.20	0.045
421.00	0.045
420.80	0.045
420.60	0.044
420.40	0.046
420.20	0.046
420.00	0.046
419.80	0.044
419.60	0.044
419.40	0.046
419.20	0.045
419.00	0.043
418.80	0.045
418.60	0.046
418.40	0.044
418.20	0.044
418.00	0.044
417.80	0.045
417.60	0.045
417.40	0.044
417.20	0.045
417.00	0.046
416.80	0.043
416.60	0.046
416.40	0.044
416.20	0.045
416.00	0.043
415.80	0.046
415.60	0.045
415.40	0.044
415.20	0.045
415.00	0.044
414.80	0.045
414.60	0.045
414.40	0.044
414.20	0.044
414.00	0.043
413.80	0.043
413.60	0.045
413.40	0.043
413.20	0.043
413.00	0.044
412.80	0.046
412.60	0.044
412.40	0.044
412.20	0.044
412.00	0.046
411.80	0.043
411.60	0.043
411.40	0.046
411.20	0.045
411.00	0.045
410.80	0.044
410.60	0.047
410.40	0.045
410.20	0.046
410.00	0.043
409.80	0.044
409.60	0.046
409.40	0.047
409.20	0.043
409.00	0.048
408.80	0.045
408.60	0.047
408.40	0.045
408.20	0.047
408.00	0.046
407.80	0.047
407.60	0.046
407.40	0.049
407.20	0.047
407.00	0.047
406.80	0.046
406.60	0.047
406.40	0.048
406.20	0.047
406.00	0.049
405.80	0.046
405.60	0.048
405.40	0.048
405.20	0.049
405.00	0.048
404.80	0.050
404.60	0.050
404.40	0.051
404.20	0.049
404.00	0.048
403.80	0.050
403.60	0.050
403.40	0.050
403.20	0.051
403.00	0.052
402.80	0.050
402.60	0.053
402.40	0.052
402.20	0.050
402.00	0.054
401.80	0.052
401.60	0.053
401.40	0.055
401.20	0.054
401.00	0.054
400.80	0.053
400.60	0.054
400.40	0.055
400.20	0.057
400.00	0.053
