nm	Abs
477.20	0.145
477.00	0.147
476.80	0.147
476.60	0.147
476.40	0.147
476.20	0.150
476.00	0.150
475.80	0.152
475.60	0.152
475.40	0.152
475.20	0.153
475.00	0.152
474.80	0.156
474.60	0.156
474.40	0.156
474.20	0.158
474.00	0.158
473.80	0.159
473.60	0.159
473.40	0.160
473.20	0.160
473.00	0.161
472.80	0.163
472.60	0.163
472.40	0.164
472.20	0.164
472.00	0.165
471.80	0.167
471.60	0.167
471.40	0.168
471.20	0.169
471.00	0.169
470.80	0.170
470.60	0.170
470.40	0.172
470.20	0.171
470.00	0.172
469.80	0.175
469.60	0.175
469.40	0.176
469.20	0.176
469.00	0.176
468.80	0.176
468.60	0.176
468.40	0.179
468.20	0.179
468.00	0.179
467.80	0.180
467.60	0.181
467.40	0.181
467.20	0.183
467.00	0.184
466.80	0.187
466.60	0.186
466.40	0.185
466.20	0.185
466.00	0.185
465.80	0.187
465.60	0.188
465.40	0.190
465.20	0.190
465.00	0.191
464.80	0.189
464.60	0.192
464.40	0.193
464.20	0.193
464.00	0.195
463.80	0.194
463.60	0.195
463.40	0.197
463.20	0.197
463.00	0.196
462.80	0.198
462.60	0.196
462.40	0.200
462.20	0.200
462.00	0.200
461.80	0.200
461.60	0.201
461.40	0.201
461.20	0.203
461.00	0.204
460.80	0.205
460.60	0.207
460.40	0.205
460.20	0.205
460.00	0.206
459.80	0.208
459.60	0.206
459.40	0.208
459.20	0.210
459.00	0.210
458.80	0.211
458.60	0.211
458.40	0.211
458.20	0.211
458.00	0.212
457.80	0.214
457.60	0.214
457.40	0.214
457.20	0.216
457.00	0.214
456.80	0.215
456.60	0.215
456.40	0.217
456.20	0.218
456.00	0.217
455.80	0.220
455.60	0.220
455.40	0.219
455.20	0.220
455.00	0.221
454.80	0.221
454.60	0.221
454.40	0.222
454.20	0.222
454.00	0.223
453.80	0.224
453.60	0.223
453.40	0.226
453.20	0.227
453.00	0.226
452.80	0.226
452.60	0.225
452.40	0.227
452.20	0.228
452.00	0.228
451.80	0.228
451.60	0.228
451.40	0.231
451.20	0.229
451.00	0.230
450.80	0.230
450.60	0.230
450.40	0.230
450.20	0.233
450.00	0.231
449.80	0.232
449.60	0.232
449.40	0.232
449.20	0.232
449.00	0.233
448.80	0.235
448.60	0.234
448.40	0.235
448.20	0.236
448.00	0.236
447.80	0.235
447.60	0.234
447.40	0.236
447.20	0.237
447.00	0.235
446.80	0.236
446.60	0.238
446.40	0.237
446.20	0.238
446.00	0.236
445.80	0.239
445.60	0.238
445.40	0.239
445.20	0.240
445.00	0.239
444.80	0.237
444.60	0.240
444.40	0.239
444.20	0.241
444.00	0.241
443.80	0.241
443.60	0.241
443.40	0.242
443.20	0.241
443.00	0.242
442.80	0.241
442.60	0.241
442.40	0.242
442.20	0.241
442.00	0.244
441.80	0.244
441.60	0.242
441.40	0.242
441.20	0.240
441.00	0.241
440.80	0.242
440.60	0.243
440.40	0.243
440.20	0.243
440.00	0.243
439.80	0.244
439.60	0.244
439.40	0.243
439.20	0.243
439.00	0.244
438.80	0.245
438.60	0.241
438.40	0.242
438.20	0.243
438.00	0.243
437.80	0.243
437.60	0.244
437.40	0.246
437.20	0.246
437.00	0.244
436.80	0.242
436.60	0.242
436.40	0.243
436.20	0.242
436.00	0.246
435.80	0.245
435.60	0.245
435.40	0.243
435.20	0.243
435.00	0.242
434.80	0.243
434.60	0.245
434.40	0.243
434.20	0.241
434.00	0.243
433.80	0.242
433.60	0.242
433.40	0.243
433.20	0.241
433.00	0.241
432.80	0.243
432.60	0.242
432.40	0.242
432.20	0.241
432.00	0.239
431.80	0.243
431.60	0.243
431.40	0.241
431.20	0.242
431.00	0.240
430.80	0.241
430.60	0.240
430.40	0.239
430.20	0.239
430.00	0.239
429.80	0.238
429.60	0.238
429.40	0.237
429.20	0.238
429.00	0.240
428.80	0.239
428.60	0.240
428.40	0.239
428.20	0.237
428.00	0.237
427.80	0.236
427.60	0.236
427.40	0.236
427.20	0.237
427.00	0.234
426.80	0.235
426.60	0.235
426.40	0.235
426.20	0.235
426.00	0.234
425.80	0.232
425.60	0.233
425.40	0.233
425.20	0.230
425.00	0.231
424.80	0.233
424.60	0.232
424.40	0.230
424.20	0.230
424.00	0.230
423.80	0.229
423.60	0.232
423.40	0.226
423.20	0.229
423.00	0.226
422.80	0.227
422.60	0.228
422.40	0.229
422.20	0.225
422.00	0.217
421.80	0.218
421.60	0.218
421.40	0.218
421.20	0.217
421.00	0.217
420.80	0.215
420.60	0.214
420.40	0.216
420.20	0.215
420.00	0.214
419.80	0.216
419.60	0.213
419.40	0.214
419.20	0.212
419.00	0.211
418.80	0.211
418.60	0.211
418.40	0.210
418.20	0.210
418.00	0.208
417.80	0.209
417.60	0.208
417.40	0.208
417.20	0.209
417.00	0.206
416.80	0.205
416.60	0.206
416.40	0.205
416.20	0.204
416.00	0.203
415.80	0.203
415.60	0.203
415.40	0.203
415.20	0.203
415.00	0.200
414.80	0.201
414.60	0.199
414.40	0.198
414.20	0.199
414.00	0.199
413.80	0.195
413.60	0.196
413.40	0.196
413.20	0.195
413.00	0.195
412.80	0.196
412.60	0.194
412.40	0.194
412.20	0.193
412.00	0.194
411.80	0.191
411.60	0.191
411.40	0.190
411.20	0.191
411.00	0.188
410.80	0.189
410.60	0.189
410.40	0.188
410.20	0.188
410.00	0.186
409.80	0.184
409.60	0.185
409.40	0.184
409.20	0.183
409.00	0.183
408.80	0.183
408.60	0.181
408.40	0.180
408.20	0.180
408.00	0.181
407.80	0.178
407.60	0.177
407.40	0.177
407.20	0.175
407.00	0.174
406.80	0.174
406.60	0.174
406.40	0.174
406.20	0.173
406.00	0.173
405.80	0.170
405.60	0.170
405.40	0.171
405.20	0.171
405.00	0.168
404.80	0.170
404.60	0.169
404.40	0.166
404.20	0.165
404.00	0.165
403.80	0.166
403.60	0.165
403.40	0.164
403.20	0.162
403.00	0.161
402.80	0.161
402.60	0.162
402.40	0.159
402.20	0.157
402.00	0.162
401.80	0.158
401.60	0.158
401.40	0.158
401.20	0.157
401.00	0.154
400.80	0.154
400.60	0.155
400.40	0.154
400.20	0.154
400.00	0.151
